"borough","year","month","day","julian","measles","pertussis","popsize","birthrate","dpopdt","exit.rate"
"Southwark",1963,"Jan",13,6953,24,,86295.6253900266,1611.49126846601,-722.712835989068,0.0270489273807945
"Southwark",1963,"Jan",20,6960,39,,86281.5507052497,1609.96583535533,-745.925009015847,0.0273046882573917
"Southwark",1963,"Jan",27,6967,38,,86267.0401319919,1608.45281303027,-768.200912451685,0.0275499625563319
"Southwark",1963,"Feb",3,6974,31,,86252.1116138183,1606.95323075837,-789.540546296578,0.0277847548566105
"Southwark",1963,"Feb",10,6981,19,,86236.783094294,1605.46811780715,-809.943910550532,0.0280090692357644
"Southwark",1963,"Feb",17,6988,18,,86221.0725169842,1603.99850344413,-829.411005213545,0.0282229092914419
"Southwark",1963,"Feb",24,6995,26,,86204.9978254538,1602.54541693688,-847.941830285399,0.0284262781629433
"Southwark",1963,"Mar",3,7002,12,,86188.5769632678,1601.10988755287,-865.53638576654,0.0286191785527525
"Southwark",1963,"Mar",10,7009,19,,86171.8278739913,1599.69294455965,-882.194671656738,0.0288016127480277
"Southwark",1963,"Mar",17,7016,20,,86154.7685011893,1598.29561722476,-897.916687955995,0.0289735826421064
"Southwark",1963,"Mar",24,7023,35,,86137.416788427,1596.91893481572,-912.702434664309,0.029135089755991
"Southwark",1963,"Mar",31,7030,44,,86119.7906792694,1595.56392660005,-926.551911781683,0.0292861352598347
"Southwark",1963,"Apr",7,7037,62,,86101.9081172814,1594.23162184529,-939.465119308115,0.0294267199944303
"Southwark",1963,"Apr",14,7044,62,,86083.7870460283,1592.92304981897,-951.442057243606,0.0295568444927048
"Southwark",1963,"Apr",21,7051,72,,86065.445409075,1591.63923978860,-962.482725588153,0.0296765090012238
"Southwark",1963,"Apr",28,7058,51,,86046.9011499869,1590.38122102174,-972.587124341647,0.0297857135017091
"Southwark",1963,"May",5,7065,39,,86028.1722123285,1589.15002278589,-981.755253504323,0.0298844577325773
"Southwark",1963,"May",12,7072,36,,86009.2765396651,1587.94667434858,-989.987113076057,0.0299727412104875
"Southwark",1963,"May",19,7079,17,,85990.2320755618,1586.77220497734,-997.282703056851,0.0300505632519228
"Southwark",1963,"May",26,7086,21,,85971.0567635836,1585.62764393970,-1003.64202344670,0.0301179229947909
"Southwark",1963,"Jun",2,7093,10,,85951.7685472956,1584.5140205032,-1009.06507424561,0.0301748194200527
"Southwark",1963,"Jun",9,7100,15,,85932.3853702628,1583.43236393535,-1013.55185545358,0.0302212513733807
"Southwark",1963,"Jun",16,7107,14,,85912.9251760504,1582.38370350369,-1017.10236707061,0.0302572175868474
"Southwark",1963,"Jun",23,7114,12,,85893.4059082235,1581.36906847576,-1019.71660909667,0.0302827167006471
"Southwark",1963,"Jun",30,7121,11,,85873.8455103468,1580.38948811905,-1021.39458153182,0.0302977472848516
"Southwark",1963,"Jul",7,7128,12,,85854.2604048107,1579.44584243019,-1022.43260923552,0.0303057581463938
"Southwark",1963,"Jul",14,7135,5,,85834.655899605,1578.53792076398,-1023.43446325480,0.0303137742762333
"Southwark",1963,"Jul",21,7142,4,,85815.0323708748,1577.66502851964,-1024.41784991460,0.030321993787622
"Southwark",1963,"Jul",28,7149,3,,85795.390172546,1576.82646891610,-1025.38276921493,0.0303304085790348
"Southwark",1963,"Aug",4,7156,5,,85775.7296585448,1576.02154517227,-1026.32922115577,0.0303390105416469
"Southwark",1963,"Aug",11,7163,3,,85756.0511827974,1575.24956050708,-1027.25720573713,0.0303477915593002
"Southwark",1963,"Aug",18,7170,10,,85736.3550992297,1574.50981813944,-1028.16672295902,0.0303567435084704
"Southwark",1963,"Aug",25,7177,4,,85716.6417617683,1573.80162128828,-1029.05777282141,0.0303658582582341
"Southwark",1963,"Sep",1,7184,5,,85696.9115243387,1573.12427317251,-1029.93035532433,0.0303751276702375
"Southwark",1963,"Sep",8,7191,2,,85677.1647408674,1572.47707701105,-1030.78447046778,0.0303845435986643
"Southwark",1963,"Sep",15,7198,1,,85657.4017652804,1571.85933602282,-1031.62011825175,0.0303940978902052
"Southwark",1963,"Sep",22,7205,4,,85637.6229515039,1571.27035342676,-1032.43729867623,0.0304037823840283
"Southwark",1963,"Sep",29,7212,0,,85617.828653464,1570.70943244176,-1033.23601174124,0.0304135889117488
"Southwark",1963,"Oct",6,7219,2,,85598.0192250867,1570.17587628677,-1034.01625744677,0.030423509297401
"Southwark",1963,"Oct",13,7226,3,,85578.1950202982,1569.66898818068,-1034.77803579282,0.0304335353574091
"Southwark",1963,"Oct",20,7233,1,,85558.3563930247,1569.18807134244,-1035.52134677939,0.0304436589005604
"Southwark",1963,"Oct",27,7240,1,,85538.5036971926,1568.73242899096,-1036.24619040647,0.0304538717279774
"Southwark",1963,"Nov",3,7247,1,,85518.6372867274,1568.30136434514,-1036.95256667408,0.0304641656330925
"Southwark",1963,"Nov",10,7254,1,,85498.7575155555,1567.89418062393,-1037.64047558221,0.0304745324016210
"Southwark",1963,"Nov",17,7261,0,,85478.864737603,1567.51018104623,-1038.30991713086,0.0304849638115369
"Southwark",1963,"Nov",24,7268,0,,85458.9593067961,1567.14866883097,-1038.96089132003,0.0304954516330478
"Southwark",1963,"Dec",1,7275,0,,85439.041577061,1566.80894719706,-1039.59339814972,0.0305059876285711
"Southwark",1963,"Dec",8,7282,1,,85419.1119023236,1566.49031936344,-1040.20743761994,0.0305165635527109
"Southwark",1963,"Dec",15,7289,1,,85399.1706365101,1566.19208854901,-1040.80300973067,0.0305271711522352
"Southwark",1963,"Dec",22,7296,0,,85379.2181335467,1565.91355797270,-1041.38011448193,0.0305378021660541
"Southwark",1963,"Dec",29,7303,1,,85359.2547473597,1565.65403085344,-1041.93875187370,0.030548448325198
"Southwark",1964,"Jan",5,7310,0,,85339.2808318748,1565.41281041012,-1042.47892190599,0.0305591013527975
"Southwark",1964,"Jan",12,7317,0,,85319.2967410183,1565.18919986169,-1043.00062457881,0.0305697529640628
"Southwark",1964,"Jan",19,7324,1,,85299.3028287164,1564.98250242706,-1043.50385989214,0.0305803948662643
"Southwark",1964,"Jan",26,7331,4,,85279.2994488951,1564.79202132515,-1043.98862784600,0.0305910187587141
"Southwark",1964,"Feb",2,7338,5,,85259.2869554806,1564.61705977487,-1044.45492844038,0.0306016163327476
"Southwark",1964,"Feb",9,7345,3,,85239.265702399,1564.45692099516,-1044.90276167528,0.0306121792717062
"Southwark",1964,"Feb",16,7352,4,,85219.2360435765,1564.31090820493,-1045.33212755070,0.0306226992509203
"Southwark",1964,"Feb",23,7359,3,,85199.1983329392,1564.1783246231,-1045.74302606664,0.0306331679376930
"Southwark",1964,"Mar",1,7366,1,,85179.1529244133,1564.05847346859,-1046.13545722309,0.0306435769912848
"Southwark",1964,"Mar",8,7373,13,,85159.1001719247,1563.95065796032,-1046.50942102007,0.0306539180628991
"Southwark",1964,"Mar",15,7380,4,,85139.0404293995,1563.85418131721,-1046.86491745758,0.030664182795667
"Southwark",1964,"Mar",22,7387,5,,85118.974050764,1563.76834675819,-1047.20194653560,0.0306743628246345
"Southwark",1964,"Mar",29,7394,2,,85098.9013899443,1563.69245750216,-1047.52050825414,0.0306844497767495
"Southwark",1964,"Apr",5,7401,1,,85078.8228008665,1563.62581676806,-1047.82060261321,0.0306944352708495
"Southwark",1964,"Apr",12,7408,1,,85058.7386374567,1563.56772777480,-1048.10222961279,0.0307043109176499
"Southwark",1964,"Apr",19,7415,1,,85038.649253641,1563.51749374131,-1048.36538925289,0.0307140683197337
"Southwark",1964,"Apr",26,7422,2,,85018.5550033457,1563.47441788649,-1048.61008153352,0.0307236990715406
"Southwark",1964,"May",3,7429,7,,84998.456240497,1563.43780342929,-1048.83630645466,0.0307331947593579
"Southwark",1964,"May",10,7436,15,,84978.3533190204,1563.4069535886,-1049.04406401633,0.0307425469613118
"Southwark",1964,"May",17,7443,14,,84958.2465928426,1563.38117158336,-1049.23335421852,0.0307517472473588
"Southwark",1964,"May",24,7450,15,,84938.1364158895,1563.35976063248,-1049.40417706122,0.0307607871792785
"Southwark",1964,"May",31,7457,10,,84918.0231420873,1563.34202395489,-1049.55653254445,0.030769658310667
"Southwark",1964,"Jun",7,7464,9,,84897.9071253621,1563.32726476950,-1049.69042066820,0.0307783521869303
"Southwark",1964,"Jun",14,7471,8,,84877.78871964,1563.31478629523,-1049.80584143247,0.0307868603452796
"Southwark",1964,"Jun",21,7478,14,,84857.6682788472,1563.30389175101,-1049.90279483726,0.0307951743147257
"Southwark",1964,"Jun",28,7485,8,,84837.5461569097,1563.29388435576,-1049.98128088257,0.0308032856160761
"Southwark",1964,"Jul",5,7492,7,,84817.4229266528,1563.28410953303,-1050.00595203345,0.0308107694314924
"Southwark",1964,"Jul",12,7499,12,,84797.2996092969,1563.27433584743,-1050.00595203345,0.0308179659012912
"Southwark",1964,"Jul",19,7506,6,,84777.176291941,1563.26456216184,-1050.00595203345,0.0308251657875011
"Southwark",1964,"Jul",26,7513,19,,84757.052974585,1563.25478847625,-1050.00595203345,0.0308323690925556
"Southwark",1964,"Aug",2,7520,14,,84736.9296572291,1563.24501479065,-1050.00595203345,0.0308395758188904
"Southwark",1964,"Aug",9,7527,10,,84716.8063398732,1563.23524110506,-1050.00595203345,0.0308467859689435
"Southwark",1964,"Aug",16,7534,10,,84696.6830225173,1563.22546741947,-1050.00595203345,0.0308539995451553
"Southwark",1964,"Aug",23,7541,14,,84676.5597051614,1563.21569373387,-1050.00595203345,0.0308612165499684
"Southwark",1964,"Aug",30,7548,4,,84656.4363878055,1563.20592004828,-1050.00595203345,0.0308684369858279
"Southwark",1964,"Sep",6,7555,9,,84636.3130704499,1563.19614636269,-1050.00595203345,0.030875660855181
"Southwark",1964,"Sep",13,7562,1,,84616.189753094,1563.18637267709,-1050.00595203345,0.0308828881604774
"Southwark",1964,"Sep",20,7569,1,,84596.066435738,1563.1765989915,-1050.00595203345,0.0308901189041692
"Southwark",1964,"Sep",27,7576,0,,84575.9431183822,1563.16682530591,-1050.00595203345,0.0308973530887105
"Southwark",1964,"Oct",4,7583,1,,84555.8198010263,1563.15705162031,-1050.00595203345,0.0309045907165581
"Southwark",1964,"Oct",11,7590,0,,84535.6964836704,1563.14727793472,-1050.00595203345,0.0309118317901710
"Southwark",1964,"Oct",18,7597,4,,84515.5731663144,1563.13750424912,-1050.00595203345,0.0309190763120104
"Southwark",1964,"Oct",25,7604,3,,84495.4498489585,1563.12773056353,-1050.00595203345,0.03092632428454
"Southwark",1964,"Nov",1,7611,0,,84475.3265316026,1563.11795687794,-1050.00595203345,0.0309335757102259
"Southwark",1964,"Nov",8,7618,3,,84455.203214247,1563.10818319234,-1050.00595203345,0.0309408305915363
"Southwark",1964,"Nov",15,7625,5,,84435.0798968911,1563.09840950675,-1050.00595203345,0.0309480889309422
"Southwark",1964,"Nov",22,7632,7,,84414.9565795352,1563.08863582116,-1050.00595203345,0.0309553507309166
"Southwark",1964,"Nov",29,7639,21,,84394.8332621793,1563.07886213556,-1050.00595203345,0.0309626159939348
"Southwark",1964,"Dec",6,7646,11,,84374.7099448234,1563.06908844997,-1050.00595203345,0.0309698847224747
"Southwark",1964,"Dec",13,7653,48,,84354.5866274675,1563.05931476438,-1050.00595203345,0.0309771569190164
"Southwark",1964,"Dec",20,7660,15,,84334.4633101115,1563.04954107878,-1050.00595203345,0.0309844325860425
"Southwark",1964,"Dec",27,7667,39,,84314.3399927556,1563.03976739319,-1050.00595203345,0.0309917117260380
"Southwark",1965,"Jan",3,7674,37,,84294.2166753997,1563.02999370760,-1050.00595203345,0.0309989943414899
"Southwark",1965,"Jan",10,7681,47,,84274.093358044,1563.02022002200,-1050.00595203345,0.031006280434888
"Southwark",1965,"Jan",17,7688,45,,84253.9700406882,1563.01044633641,-1050.00595203345,0.0310135700087244
"Southwark",1965,"Jan",24,7695,36,,84233.8467233323,1563.00067265082,-1050.00595203345,0.0310208630654935
"Southwark",1965,"Jan",31,7702,43,,84213.7234059764,1562.99089896522,-1050.00595203345,0.0310281596076921
"Southwark",1965,"Feb",7,7709,61,,84193.6000886205,1562.98112527963,-1050.00595203345,0.0310354596378192
"Southwark",1965,"Feb",14,7716,55,,84173.4767712646,1562.97135159403,-1050.00595203345,0.0310427631583766
"Southwark",1965,"Feb",21,7723,32,,84153.3534539087,1562.96157790844,-1050.00595203345,0.0310500701718682
"Southwark",1965,"Feb",28,7730,67,,84133.2301365528,1562.95180422285,-1050.00595203345,0.0310573806808002
"Southwark",1965,"Mar",7,7737,23,,84113.106819197,1562.94203053725,-1050.00595203345,0.0310646946876815
"Southwark",1965,"Mar",14,7744,47,,84092.9835018412,1562.93225685166,-1050.00595203345,0.0310720121950234
"Southwark",1965,"Mar",21,7751,25,,84072.8601844853,1562.92248316607,-1050.00595203345,0.0310793332053392
"Stepney",1944,"Jan",2,2,8,4,72792.4166018585,1334.76090908637,334.216343954870,0.0137451758279166
"Stepney",1944,"Jan",9,9,7,5,72799.0814418717,1334.30792961625,360.989655654527,0.0133699252062527
"Stepney",1944,"Jan",16,16,3,5,72806.2411272912,1333.86277777733,385.856996708348,0.0130209411499699
"Stepney",1944,"Jan",23,23,7,7,72813.8591302744,1333.42443851947,408.818367116002,0.0126982154557859
"Stepney",1944,"Jan",30,30,9,10,72821.8989229785,1332.99189679256,429.873766877488,0.0124017382582988
"Stepney",1944,"Feb",6,37,7,8,72830.323977561,1332.56413754645,449.023195992808,0.0121314981631259
"Stepney",1944,"Feb",13,44,9,3,72839.0977661793,1332.14014573103,466.266654461962,0.0118874823799796
"Stepney",1944,"Feb",20,51,8,10,72848.1837609905,1331.71890629617,481.604142284949,0.0116696768556424
"Stepney",1944,"Feb",27,58,14,13,72857.5454341523,1331.29940419173,495.035659461769,0.0114780664068043
"Stepney",1944,"Mar",5,65,8,8,72867.1462578218,1330.88062436759,506.561205992423,0.0113126348527295
"Stepney",1944,"Mar",12,72,6,10,72876.9497041565,1330.46155177363,516.180781876807,0.0111733651477236
"Stepney",1944,"Mar",19,79,1,7,72886.9192453137,1330.04117135971,523.89438711515,0.0110602395133664
"Stepney",1944,"Mar",26,86,11,3,72897.0183534509,1329.61846807570,529.702021707326,0.0109732395705113
"Stepney",1944,"Apr",2,93,4,6,72907.2105007253,1329.19242687148,533.603685653335,0.0109123464710014
"Stepney",1944,"Apr",9,100,6,6,72917.4591592943,1328.76203269692,535.599378953178,0.0108775410291109
"Stepney",1944,"Apr",16,107,4,13,72927.7278013153,1328.32627050189,535.689101606854,0.0108688038526924
"Stepney",1944,"Apr",23,114,5,11,72937.9798989457,1327.88412523626,533.872853614364,0.0108861154740231
"Stepney",1944,"Apr",30,121,4,5,72948.1789243427,1327.43458184991,530.150634975706,0.0109294564803474
"Stepney",1944,"May",7,128,3,10,72958.2883496639,1326.9766252927,524.522445690882,0.0109988076441148
"Stepney",1944,"May",14,135,4,9,72968.2716470663,1326.50924051452,516.988285759993,0.0110941500529165
"Stepney",1944,"May",21,142,1,12,72978.0922887077,1326.03141246522,507.548155182858,0.0112154652391346
"Stepney",1944,"May",28,149,5,5,72987.7137467453,1325.54212609468,496.202053959556,0.0113627353092986
"Stepney",1944,"Jun",4,156,8,10,72997.0994933363,1325.04036635278,482.949982090088,0.0115359430731842
"Stepney",1944,"Jun",11,163,4,11,73006.2130006383,1324.52511818938,467.791939574453,0.0117350721726579
"Stepney",1944,"Jun",18,170,0,7,73015.0177408085,1323.99536655436,450.727926412652,0.0119601072102957
"Stepney",1944,"Jun",25,177,1,5,73023.4771860043,1323.45009639759,431.757942604683,0.0122110338777980
"Stepney",1944,"Jul",2,184,0,6,73031.5551065833,1322.88830377836,411.119626577549,0.0124845852709854
"Stepney",1944,"Jul",9,191,4,6,73039.281463707,1322.31145068802,396.916252296213,0.0126698288899738
"Stepney",1944,"Jul",16,198,3,3,73046.8353860592,1321.72655633963,393.124826493287,0.0127124156021079
"Stepney",1944,"Jul",23,205,1,3,73054.4164181693,1321.14140053663,399.745349168683,0.0126124620049499
"Stepney",1944,"Jul",30,212,0,3,73062.2241045666,1320.56376308246,416.777820322505,0.0123700852778100
"Stepney",1944,"Aug",6,219,0,0,73070.4579897804,1320.00142378055,444.222239954755,0.0119854070703687
"Stepney",1944,"Aug",13,226,0,0,73079.3176183402,1319.46216243435,482.078608065433,0.0114585573820241
"Stepney",1944,"Aug",20,233,0,1,73089.0025347753,1318.95375884729,530.346924654538,0.0107896784309997
"Stepney",1944,"Aug",27,240,0,0,73099.712283615,1318.48399282280,589.027189722071,0.00997892851165487
"Stepney",1944,"Sep",3,247,2,0,73111.6464093888,1318.06064416434,658.119403268031,0.00902648583785088
"Stepney",1944,"Sep",10,254,1,3,73125.0044566257,1317.69149267533,737.623565291413,0.0079325523696616
"Stepney",1944,"Sep",17,261,1,2,73139.9859698556,1317.38431815922,827.539675794104,0.00669735762004385
"Stepney",1944,"Sep",24,268,1,2,73156.7904936075,1317.14690041943,927.867734775223,0.00532116243779477
"Stepney",1944,"Oct",1,275,1,0,73175.6175724108,1316.98701925941,1038.60774223477,0.00380426276210337
"Stepney",1944,"Oct",8,282,0,3,73196.666750795,1316.91245448260,1159.75969817274,0.00214699334390318
"Stepney",1944,"Oct",15,289,1,0,73220.1375732894,1316.93098589243,1291.32360258914,0.000349731428429144
"Stepney",1944,"Oct",22,296,0,0,73246.2295844233,1317.05039329234,1433.29945548397,-0.0015870996070541
"Stepney",1944,"Oct",29,303,0,1,73275.1423287261,1317.27845648577,1585.68725685722,-0.00366302666690602
"Stepney",1944,"Nov",5,310,2,1,73307.0753507271,1317.62295527615,1748.48700670891,-0.00587752340918455
"Stepney",1944,"Nov",12,317,0,0,73342.2281949554,1318.09166946693,1921.6987050369,-0.00823000678361567
"Stepney",1944,"Nov",19,324,7,4,73380.800405941,1318.69237886154,2105.32235184531,-0.0107198336435710
"Stepney",1944,"Nov",26,331,6,0,73422.991528213,1319.43286326342,2299.35794713216,-0.0133462974399810
"Stepney",1944,"Dec",3,338,6,0,73469.0011063006,1320.32090247601,2503.80549089743,-0.0161086250064712
"Stepney",1944,"Dec",10,345,14,4,73519.0286847333,1321.36427630275,2718.66498314112,-0.0190059734443762
"Stepney",1944,"Dec",17,352,5,0,73573.2738080404,1322.57076454707,2943.93642386325,-0.0220374271171686
"Stepney",1944,"Dec",24,359,4,3,73631.9360207513,1323.94814701241,3179.61981306379,-0.025201994763908
"Stepney",1944,"Dec",31,366,5,1,73695.2148673954,1325.50420350221,3425.71515074277,-0.0284986067415586
"Stepney",1945,"Jan",7,373,3,2,73763.309892502,1327.24671381990,3682.22243690018,-0.031926112406185
"Stepney",1945,"Jan",14,380,4,2,73836.4206405995,1329.18345776891,3949.14167153278,-0.0354832776431103
"Stepney",1945,"Jan",21,387,15,4,73914.746656219,1331.32221515271,4226.47285464692,-0.0391687825564727
"Stepney",1945,"Jan",28,394,13,4,73998.4874838892,1333.67076577472,4514.21598623948,-0.0429812193277224
"Stepney",1945,"Feb",4,401,22,3,74087.8426681393,1336.23688943837,4812.37106631048,-0.0469190902540205
"Stepney",1945,"Feb",11,408,17,8,74183.0117534988,1339.02836594712,5120.93809485990,-0.0509808059758966
"Stepney",1945,"Feb",18,415,38,3,74284.1942844969,1342.05297510438,5439.91707188774,-0.0551646839042123
"Stepney",1945,"Feb",25,422,23,2,74391.589805663,1345.31849671361,5769.30799739402,-0.0594689468559205
"Stepney",1945,"Mar",4,429,32,4,74505.3978615265,1348.83271057823,6109.11087137872,-0.0638917219078247
"Stepney",1945,"Mar",11,436,48,3,74625.8179966168,1352.60339650169,6459.32569384184,-0.0684310394771373
"Stepney",1945,"Mar",18,443,52,0,74753.0497554616,1356.63833428738,6819.95246477907,-0.073084832637113
"Stepney",1945,"Mar",25,450,90,0,74887.2926825934,1360.94530373882,7190.99118419893,-0.0778509366758725
"Stepney",1945,"Apr",1,457,45,1,75028.7463225399,1365.53208465942,7572.4418520972,-0.0827270889047646
"Stepney",1945,"Apr",8,464,57,1,75177.6102198307,1370.40645685260,7964.30446847392,-0.087710928723855
"Stepney",1945,"Apr",15,471,55,0,75334.083918995,1375.5762001218,8366.57903332906,-0.092799997949461
"Stepney",1945,"Apr",22,478,28,3,75498.3669645623,1381.04909427047,8779.26554666263,-0.0979917414089866
"Stepney",1945,"Apr",29,485,25,1,75670.6589010618,1386.83291910204,9202.36400847463,-0.103283507807052
"Stepney",1945,"May",6,492,11,1,75851.159273023,1392.93545441994,9635.87441876506,-0.108672550866032
"Stepney",1945,"May",13,499,22,0,76040.0676249752,1399.36448002763,10079.7967775339,-0.114156030743129
"Stepney",1945,"May",20,506,19,0,76237.5835014453,1406.12777572844,10534.1310847757,-0.119731015724997
"Stepney",1945,"May",27,513,18,3,76443.9064469674,1413.23312132599,10998.8773405013,-0.125394484200324
"Stepney",1945,"Jun",3,520,10,3,76659.2360060686,1420.68829662362,11474.0355447053,-0.131143326908265
"Stepney",1945,"Jun",10,527,8,1,76883.7717232783,1428.50108142478,11959.6056973878,-0.136974349461766
"Stepney",1945,"Jun",17,534,11,1,77117.7131431257,1436.67925553291,12455.5877985486,-0.142884275141371
"Stepney",1945,"Jun",24,541,6,0,77361.2598101403,1445.23059875143,12961.9818481879,-0.148869747955254
"Stepney",1945,"Jul",1,548,6,0,77614.6112682655,1454.16289086236,13478.7827099761,-0.154927269783677
"Stepney",1945,"Jul",8,555,7,4,77877.8585522362,1463.47994056677,13989.3178583873,-0.160839526801047
"Stepney",1945,"Jul",15,562,5,0,78150.681291795,1473.1705004933,14478.0498967130,-0.166407754625488
"Stepney",1945,"Jul",22,569,1,1,78432.6616313039,1483.21975562558,14944.9788249478,-0.171634607181932
"Stepney",1945,"Jul",29,576,4,0,78723.3817151347,1493.61289094762,15390.1046431028,-0.176523053880491
"Stepney",1945,"Aug",5,583,1,0,79022.4236876494,1504.33509144305,15813.4273511723,-0.181076352660209
"Stepney",1945,"Aug",12,590,0,3,79329.3696932132,1515.37154209563,16214.9469491563,-0.185298023467319
"Stepney",1945,"Aug",19,597,2,1,79643.8018761913,1526.70742788912,16594.6634370548,-0.18919182226621
"Stepney",1945,"Aug",26,604,4,1,79965.3023809491,1538.32793380729,16952.5768148678,-0.192761715670480
"Stepney",1945,"Sep",2,611,0,2,80293.4533518517,1550.21824483389,17288.6870825953,-0.196011856269207
"Stepney",1945,"Sep",9,618,2,2,80627.8369332643,1562.36354595268,17602.9942402373,-0.198946558712241
"Stepney",1945,"Sep",16,625,2,4,80968.0352695522,1574.74902214743,17895.4982877939,-0.201570276607463
"Stepney",1945,"Sep",23,632,1,0,81313.6305050764,1587.35985840173,18166.1992252619,-0.203887580272598
"Stepney",1945,"Sep",30,639,2,0,81664.2047842106,1600.18123969966,18415.0970526477,-0.205903135374669
"Stepney",1945,"Oct",7,646,0,6,82019.3402513157,1613.19835102481,18642.1917699480,-0.207621682480554
"Stepney",1945,"Oct",14,653,1,2,82378.619050757,1626.39637736096,18847.4833771629,-0.209048017534638
"Stepney",1945,"Oct",21,660,0,1,82741.6233268998,1639.76050369186,19030.9718742922,-0.210186973270881
"Stepney",1945,"Oct",28,667,1,0,83107.9352241093,1653.27591500126,19192.6572613361,-0.211043401560128
"Stepney",1945,"Nov",4,674,0,5,83477.1368867507,1666.92779627294,19332.5395382945,-0.211622156686898
"Stepney",1945,"Nov",11,681,3,3,83848.8104591892,1680.70133249065,19450.6187051674,-0.211928079544142
"Stepney",1945,"Nov",18,688,3,0,84222.5380857902,1694.58170863814,19546.8947619548,-0.211965982729374
"Stepney",1945,"Nov",25,695,2,3,84597.9019109143,1708.55410969902,19621.3677086559,-0.211740636520986
"Stepney",1945,"Dec",2,702,0,4,84974.4840789357,1722.60372065737,19674.0375452726,-0.211256755709627
"Stepney",1945,"Dec",9,709,0,3,85351.8667342152,1736.71572649679,19704.9042718038,-0.210518987256129
"Stepney",1945,"Dec",16,716,2,0,85729.632021118,1750.87531220103,19713.9678882495,-0.209531898744457
"Stepney",1945,"Dec",23,723,0,0,86107.3620840094,1765.06766275387,19701.2283946097,-0.208299967595764
"Stepney",1945,"Dec",30,730,1,4,86484.6390672545,1779.27796313905,19666.6857908845,-0.206827571007556
"Stepney",1946,"Jan",6,737,3,1,86861.0451152187,1793.49139834034,19610.3400770737,-0.205118976580351
"Stepney",1946,"Jan",13,744,9,0,87236.1623722672,1807.69315334149,19532.1912531775,-0.203178333592889
"Stepney",1946,"Jan",20,751,1,1,87609.5729827651,1821.86841312627,19432.2393191957,-0.201009664885980
"Stepney",1946,"Jan",27,758,7,2,87980.8590910734,1836.00236267827,19310.4842751301,-0.198616859314400
"Stepney",1946,"Feb",3,765,6,1,88349.602841566,1850.08018698158,19166.9261209776,-0.196003664725575
"Stepney",1946,"Feb",10,772,23,1,88715.3863786038,1864.08707101980,19001.5648567397,-0.193173681424139
"Stepney",1946,"Feb",17,779,27,1,89077.7918465521,1878.00819977668,18814.4004824162,-0.190130356080387
"Stepney",1946,"Feb",24,786,22,2,89436.401389776,1891.82875823599,18605.4329980073,-0.186876976041681
"Stepney",1946,"Mar",3,793,31,3,89790.7971526409,1905.53393138148,18374.6624035129,-0.183416664005494
"Stepney",1946,"Mar",10,800,29,0,90140.5612795118,1919.10890419692,18122.0886989330,-0.179752373013223
"Stepney",1946,"Mar",17,807,21,0,90485.2759147541,1932.53886166606,17847.7118842676,-0.175886881724217
"Stepney",1946,"Mar",24,814,46,5,90824.523202733,1945.80898877266,17551.5319595167,-0.171822789929873
"Stepney",1946,"Mar",31,821,40,2,91157.8852878098,1958.90447050033,17233.5489246842,-0.167562514268050
"Stepney",1946,"Apr",7,828,56,3,91484.9443143577,1971.81049183314,16893.7627797626,-0.163108284098148
"Stepney",1946,"Apr",14,835,38,2,91805.2824267378,1984.51223775469,16532.1735247555,-0.158462137498571
"Stepney",1946,"Apr",21,842,36,1,92118.4817693155,1996.99489324874,16148.7811596630,-0.153625917346894
"Stepney",1946,"Apr",28,849,28,3,92424.124486456,2009.24364329906,15743.5856844849,-0.148601267445043
"Stepney",1946,"May",5,856,26,0,92721.7927225244,2021.24367288939,15316.5870992213,-0.143389628650937
"Stepney",1946,"May",12,863,34,5,93011.0686218861,2032.98016700351,14867.7854038723,-0.137992234978458
"Stepney",1946,"May",19,870,26,4,93291.5343289062,2044.43831062517,14397.1805984378,-0.132410109627548
"Stepney",1946,"May",26,877,29,0,93562.77198795,2055.60328873813,13904.7726829177,-0.126644060906037
"Stepney",1946,"Jun",2,884,21,2,93824.3637433798,2066.46028632602,13390.5616573184,-0.120694678004587
"Stepney",1946,"Jun",9,891,23,2,94075.8917395668,2076.99448837286,12854.5475216277,-0.114562326585122
"Stepney",1946,"Jun",16,898,31,0,94316.9381208733,2087.19107986228,12296.7302758515,-0.108247144143982
"Stepney",1946,"Jun",23,905,17,5,94547.0850316643,2097.03524577804,11717.1099199898,-0.101749035107639
"Stepney",1946,"Jun",30,912,20,0,94765.9146163053,2106.5121711039,11115.6864540425,-0.0950676656202347
"Stepney",1946,"Jul",7,919,12,1,94973.0795282918,2115.60913269254,10505.6105809376,-0.0883408381608363
"Stepney",1946,"Jul",14,926,8,3,95168.6924863536,2124.32705663843,9910.58809472569,-0.0818153621182066
"Stepney",1946,"Jul",21,933,7,3,95353.0507344732,2132.67234354179,9331.10120769168,-0.0754923812998405
"Stepney",1946,"Jul",28,940,11,1,95526.4520117158,2140.65140869098,8767.1499198421,-0.0693682050531764
"Stepney",1946,"Aug",4,947,13,2,95689.1940571524,2148.27066737463,8218.73423116362,-0.0634393843902925
"Stepney",1946,"Aug",11,954,6,5,95841.5746098481,2155.53653488107,7685.85414166297,-0.0577026997865458
"Stepney",1946,"Aug",18,961,4,3,95983.89140887,2162.45542649873,7168.50965134021,-0.0521551496960756
